(9, 8), 496.310556	
(0, 0), 510.057748	
(1, 0), 486.474650	
(1, 0), 499.265756	
(1, 0), 504.747631	
(1, 0), 484.092113	
(1, 1), 511.743335	
(1, 1), 526.980143	
(1, 1), 510.817755	
(1, 1), 527.051069	
(1, 1), 521.950952	
(1, 2), 486.774226	
(1, 2), 491.214455	
(1, 2), 495.580133	
(1, 2), 510.400734	
(1, 3), 519.829382	
(1, 3), 530.139206	
(1, 3), 488.509709	
(1, 4), 513.967383	
(1, 4), 508.575729	
(1, 5), 514.796760	
(2, 0), 497.563431	
(2, 0), 504.980385	
(2, 0), 499.333978	
(2, 0), 512.877847	
(2, 1), 485.873136	
(2, 1), 491.975102	
(2, 1), 500.289873	
(2, 1), 492.215936	
(2, 2), 517.611617	
(2, 2), 513.548115	
(2, 2), 505.754086	
(2, 2), 509.707567	
(2, 2), 501.456828	
(2, 3), 482.742114	
(2, 3), 490.043616	
(2, 3), 494.829706	
(2, 3), 507.822162	
(2, 4), 498.463989	
(2, 4), 501.681324	
(2, 4), 472.822197	
(2, 5), 506.063511	
(2, 5), 498.460776	
(2, 6), 496.590307	
(3, 0), 516.601281	
(3, 0), 508.575622	
(3, 0), 518.584206	
(3, 0), 522.731662	
(3, 1), 499.379075	
(3, 1), 515.263271	
(3, 1), 501.296580	
(3, 1), 515.400425	
(3, 2), 479.248392	
(3, 2), 481.318061	
(3, 2), 490.515013	
(3, 2), 488.862399	
(3, 3), 506.679605	
(3, 3), 517.341363	
(3, 3), 501.484935	
(3, 3), 511.942675	
(3, 3), 499.143786	
(3, 4), 485.442524	
(3, 4), 487.348217	
(3, 4), 487.242743	
(3, 4), 509.363216	
(3, 5), 492.962253	
(3, 5), 501.166486	
(3, 5), 476.361685	
(3, 6), 502.487032	
(3, 6), 495.642801	
(3, 7), 505.486841	
(4, 0), 513.960678	
(4, 0), 503.684173	
(4, 0), 489.322656	
(4, 0), 500.932963	
(4, 1), 491.281171	
(4, 1), 487.772593	
(4, 1), 494.722289	
(4, 1), 496.029637	
(4, 2), 483.598208	
(4, 2), 503.855262	
(4, 2), 493.832825	
(4, 2), 502.444640	
(4, 3), 498.985792	
(4, 3), 501.755677	
(4, 3), 515.973375	
(4, 3), 500.337761	
(4, 4), 500.112201	
(4, 4), 504.489737	
(4, 4), 497.248184	
(4, 4), 498.745057	
(4, 4), 499.636437	
(4, 5), 498.001408	
(4, 5), 506.079450	
(4, 5), 499.628418	
(4, 5), 519.644475	
(4, 6), 508.561433	
(4, 6), 505.012795	
(4, 6), 477.470450	
(4, 7), 499.820379	
(4, 7), 493.664241	
(4, 8), 499.717675	
(5, 5), 501.345534	
(6, 6), 510.878087	
(7, 7), 499.925850	
(8, 8), 505.430293	
(9, 9), 487.627788	
(0, 1), 507.503172	
(1, 0), 489.387887	
(1, 0), 506.808083	
(1, 0), 497.736777	
(1, 0), 505.614035	
(1, 1), 513.193169	
(1, 1), 505.121481	
(1, 1), 523.408374	
(1, 1), 509.672055	
(1, 2), 514.740760	
(1, 2), 513.995716	
(1, 2), 498.035943	
(1, 2), 510.879925	
(1, 2), 501.482312	
(1, 3), 504.684336	
(1, 3), 506.026523	
(1, 3), 511.665565	
(1, 3), 531.934195	
(1, 4), 508.475553	
(1, 4), 518.129711	
(1, 4), 490.830135	
(1, 5), 505.156087	
(1, 5), 501.399668	
(1, 6), 498.954057	
(2, 0), 497.242895	
(2, 0), 497.764988	
(2, 0), 503.041631	
(2, 0), 512.664178	
(2, 1), 498.493334	
(2, 1), 504.465988	
(2, 1), 492.864465	
(2, 1), 505.294371	
(2, 2), 491.252712	
(2, 2), 494.503985	
(2, 2), 508.134680	
(2, 2), 496.618035	
(2, 3), 521.552726	
(2, 3), 517.131880	
(2, 3), 498.819761	
(2, 3), 511.586049	
(2, 3), 505.859584	
(2, 4), 478.761270	
(2, 4), 491.723190	
(2, 4), 489.510454	
(2, 4), 497.494741	
(2, 5), 513.391449	
(2, 5), 510.966773	
(2, 5), 485.936776	
(2, 6), 505.413834	
(2, 6), 494.303115	
(2, 7), 499.283334	
(3, 0), 517.188246	
(3, 0), 511.809506	
(3, 0), 499.644161	
(3, 0), 511.244568	
(3, 1), 507.100525	
(3, 1), 503.264863	
(3, 1), 509.259192	
(3, 1), 517.360980	
(3, 2), 480.999390	
(3, 2), 507.277508	
(3, 2), 493.477294	
(3, 2), 491.475825	
(3, 3), 500.583186	
(3, 3), 494.726103	
(3, 3), 507.038484	
(3, 3), 493.743757	
(3, 4), 496.762112	
(3, 4), 504.659669	
(3, 4), 497.368784	
(3, 4), 505.344251	
(3, 4), 493.632309	
(3, 5), 479.589651	
(3, 5), 486.666928	
(3, 5), 488.772292	
(3, 5), 503.262751	
(3, 6), 504.901736	
(3, 6), 504.243001	
(3, 6), 480.836845	
(3, 7), 508.223241	
(3, 7), 495.645790	
(3, 8), 508.038755	
(4, 0), 507.995759	
(4, 0), 522.656504	
(4, 0), 514.941352	
(4, 0), 503.749965	
(4, 1), 490.384268	
(4, 1), 485.794310	
(4, 1), 476.267399	
(4, 1), 487.202238	
(4, 2), 494.480599	
(4, 2), 488.015555	
(4, 2), 500.599626	
(4, 2), 507.958009	
(4, 3), 504.460048	
(4, 3), 512.520300	
(4, 3), 510.484298	
(4, 3), 514.259040	
(4, 4), 488.367453	
(4, 4), 493.972805	
(4, 4), 501.843219	
(4, 4), 486.603299	
(4, 5), 517.004732	
(4, 5), 519.377806	
(4, 5), 515.334261	
(4, 5), 518.858108	
(4, 5), 506.997094	
(4, 6), 487.472357	
(4, 6), 495.481110	
(4, 6), 493.895567	
(4, 6), 513.953892	
(4, 7), 499.304988	
(4, 7), 505.526835	
(4, 7), 485.952170	
(4, 8), 506.102204	
(4, 8), 496.829885	
(4, 9), 497.858427	
(5, 6), 500.144312	
(6, 7), 508.021355	
(7, 8), 502.933435	
(8, 9), 500.510697	
(0, 2), 517.521604	
(1, 0), 499.855904	
(1, 0), 484.049860	
(1, 0), 495.717042	
(1, 0), 509.706577	
(1, 1), 509.179156	
(1, 1), 528.916555	
(1, 1), 513.139981	
(1, 1), 526.642697	
(1, 2), 494.097814	
(1, 2), 497.866689	
(1, 2), 505.296812	
(1, 2), 492.519666	
(1, 3), 526.680777	
(1, 3), 529.213504	
(1, 3), 524.291243	
(1, 3), 524.156365	
(1, 3), 518.069586	
(1, 4), 492.620617	
(1, 4), 499.371431	
(1, 4), 506.354884	
(1, 4), 518.255839	
(1, 5), 508.958980	
(1, 5), 515.918047	
(1, 5), 493.901138	
(1, 6), 500.626117	
(1, 6), 491.884517	
(1, 7), 495.379779	
(2, 0), 498.577681	
(2, 0), 499.643428	
(2, 0), 487.155436	
(2, 0), 492.353791	
(2, 1), 495.923010	
(2, 1), 488.259814	
(2, 1), 499.311359	
(2, 1), 501.754451	
(2, 2), 483.291015	
(2, 2), 516.545545	
(2, 2), 504.068415	
(2, 2), 515.430078	
(2, 3), 489.061224	
(2, 3), 496.370902	
(2, 3), 509.020408	
(2, 3), 494.142708	
(2, 4), 503.586911	
(2, 4), 504.042969	
(2, 4), 500.141792	
(2, 4), 497.389685	
(2, 4), 490.347831	
(2, 5), 489.222741	
(2, 5), 495.153923	
(2, 5), 497.120128	
(2, 5), 513.233695	
(2, 6), 500.238000	
(2, 6), 500.799616	
(2, 6), 486.002393	
(2, 7), 492.530367	
(2, 7), 488.366230	
(2, 8), 501.454153	
(3, 0), 519.274231	
(3, 0), 526.636894	
(3, 0), 516.501926	
(3, 0), 507.174453	
(3, 1), 506.619145	
(3, 1), 504.558862	
(3, 1), 492.294447	
(3, 1), 495.417512	
(3, 2), 487.646296	
(3, 2), 479.745628	
(3, 2), 482.921166	
(3, 2), 497.511769	
(3, 3), 492.479523	
(3, 3), 516.386745	
(3, 3), 500.765349	
(3, 3), 510.092787	
(3, 4), 480.260396	
(3, 4), 491.694196	
(3, 4), 500.347659	
(3, 4), 489.486458	
(3, 5), 498.290324	
(3, 5), 506.668471	
(3, 5), 487.674312	
(3, 5), 499.248699	
(3, 5), 488.410236	
(3, 6), 482.765415	
(3, 6), 488.868373	
(3, 6), 494.366372	
(3, 6), 508.727371	
(3, 7), 505.640485	
(3, 7), 511.313347	
(3, 7), 492.295142	
(3, 8), 511.226693	
(3, 8), 508.664836	
(3, 9), 495.323499	
(4, 0), 502.758391	
(4, 0), 507.364689	
(4, 0), 513.676563	
(4, 1), 489.777079	
(4, 1), 501.576833	
(4, 1), 501.467680	
(4, 1), 483.865989	
(4, 2), 492.569147	
(4, 2), 496.368323	
(4, 2), 478.161354	
(4, 2), 482.946336	
(4, 3), 508.533167	
(4, 3), 496.675187	
(4, 3), 509.792811	
(4, 3), 510.563460	
(4, 4), 483.360204	
(4, 4), 507.366463	
(4, 4), 488.820334	
(4, 4), 506.062707	
(4, 5), 499.409985	
(4, 5), 505.800243	
(4, 5), 517.695009	
(4, 5), 500.257094	
(4, 6), 514.734630	
(4, 6), 505.681299	
(4, 6), 495.103963	
(4, 6), 504.462154	
(4, 6), 501.930171	
(4, 7), 487.057964	
(4, 7), 487.512380	
(4, 7), 490.613284	
(4, 7), 499.291339	
(4, 8), 503.969597	
(4, 8), 508.017582	
(4, 8), 496.973074	
(4, 9), 494.485457	
(4, 9), 489.326155	
(5, 7), 504.443980	
(6, 8), 500.860331	
(7, 9), 499.796964	
(0, 3), 528.272491	
(1, 0), 487.321703	
(1, 0), 483.364002	
(1, 0), 478.261607	
(1, 0), 479.431991	
(1, 1), 515.353725	
(1, 1), 504.320042	
(1, 1), 511.049586	
(1, 1), 522.086638	
(1, 2), 491.383589	
(1, 2), 515.688120	
(1, 2), 487.534756	
(1, 2), 510.380511	
(1, 3), 497.536020	
(1, 3), 509.374443	
(1, 3), 523.989801	
(1, 3), 510.190403	
(1, 4), 500.694373	
(1, 4), 524.645195	
(1, 4), 511.857053	
(1, 4), 522.722997	
(1, 4), 505.338787	
(1, 5), 491.748497	
(1, 5), 502.540770	
(1, 5), 502.666155	
(1, 5), 522.780821	
(1, 6), 496.661249	
(1, 6), 503.135942	
(1, 6), 480.169079	
(1, 7), 502.890350	
(1, 7), 492.110505	
(1, 8), 497.666191	
(2, 0), 494.408603	
(2, 0), 511.283261	
(2, 0), 506.962304	
(2, 0), 488.657930	
(2, 1), 493.892644	
(2, 1), 494.718545	
(2, 1), 480.428229	
(2, 1), 493.604961	
(2, 2), 500.154408	
(2, 2), 493.738440	
(2, 2), 494.588823	
(2, 2), 504.629227	
(2, 3), 490.860282	
(2, 3), 512.622535	
(2, 3), 499.254350	
(2, 3), 509.185560	
(2, 4), 484.183749	
(2, 4), 487.879916	
(2, 4), 509.827818	
(2, 4), 480.349699	
(2, 5), 522.929547	
(2, 5), 524.356616	
(2, 5), 503.903795	
(2, 5), 519.071852	
(2, 5), 504.560734	
(2, 6), 488.126097	
(2, 6), 490.144731	
(2, 6), 494.489981	
(2, 6), 511.049290	
(2, 7), 500.108913	
(2, 7), 504.308104	
(2, 7), 474.447170	
(2, 8), 506.980563	
(2, 8), 512.144351	
(2, 9), 497.428695	
(3, 0), 509.223507	
(3, 0), 518.373509	
(3, 0), 523.538082	
(3, 1), 507.678246	
(3, 1), 524.939638	
(3, 1), 512.570346	
(3, 1), 496.656516	
(3, 2), 478.077962	
(3, 2), 481.042593	
(3, 2), 468.583912	
(3, 2), 479.500458	
(3, 3), 498.316066	
(3, 3), 500.402944	
(3, 3), 503.998133	
(3, 3), 512.576580	
(3, 4), 488.696349	
(3, 4), 505.484218	
(3, 4), 489.223953	
(3, 4), 500.446192	
(3, 5), 487.229889	
(3, 5), 488.757034	
(3, 5), 495.839925	
(3, 5), 485.065158	
(3, 6), 501.023476	
(3, 6), 505.786949	
(3, 6), 503.251497	
(3, 6), 502.011960	
(3, 6), 492.281516	
(3, 7), 493.020336	
(3, 7), 496.465054	
(3, 7), 498.736818	
(3, 7), 514.153150	
(3, 8), 513.085320	
(3, 8), 520.321252	
(3, 8), 490.256763	
(3, 9), 496.121862	
(3, 9), 489.329886	
(4, 0), 514.888046	
(4, 0), 505.562837	
(4, 1), 491.993011	
(4, 1), 487.199541	
(4, 1), 496.671003	
(4, 2), 500.387394	
(4, 2), 510.160339	
(4, 2), 502.222593	
(4, 2), 481.916385	
(4, 3), 513.383812	
(4, 3), 506.311777	
(4, 3), 487.910310	
(4, 3), 502.460212	
(4, 4), 494.721860	
(4, 4), 491.223944	
(4, 4), 498.003361	
(4, 4), 506.017484	
(4, 5), 501.347506	
(4, 5), 518.843918	
(4, 5), 505.645077	
(4, 5), 524.820202	
(4, 6), 494.966760	
(4, 6), 496.847481	
(4, 6), 510.371838	
(4, 6), 499.826490	
(4, 7), 516.136374	
(4, 7), 505.559237	
(4, 7), 499.366596	
(4, 7), 500.905371	
(4, 7), 495.745823	
(4, 8), 487.042219	
(4, 8), 496.634410	
(4, 8), 487.152824	
(4, 8), 509.088664	
(4, 9), 500.095849	
(4, 9), 499.836670	
(4, 9), 482.463622	
(5, 8), 506.530410	
(6, 9), 501.091906	
(0, 4), 510.529269	
(1, 0), 496.319411	
(1, 0), 503.133092	
(1, 0), 498.548832	
(1, 0), 479.872286	
(1, 1), 515.952259	
(1, 1), 505.216803	
(1, 1), 492.620831	
(1, 1), 498.082118	
(1, 2), 498.620620	
(1, 2), 492.170268	
(1, 2), 502.119819	
(1, 2), 509.132406	
(1, 3), 515.402764	
(1, 3), 525.376777	
(1, 3), 517.312839	
(1, 3), 523.863601	
(1, 4), 508.048605	
(1, 4), 503.750723	
(1, 4), 513.305418	
(1, 4), 500.707143	
(1, 5), 524.459104	
(1, 5), 520.829280	
(1, 5), 516.075104	
(1, 5), 518.039237	
(1, 5), 516.537459	
(1, 6), 483.966118	
(1, 6), 481.853381	
(1, 6), 488.289855	
(1, 6), 500.891394	
(1, 7), 501.441990	
(1, 7), 507.057762	
(1, 7), 475.692329	
(1, 8), 504.234023	
(1, 8), 492.641662	
(1, 9), 502.434991	
(2, 0), 501.201482	
(2, 0), 505.204141	
(2, 0), 501.066753	
(2, 1), 494.507121	
(2, 1), 504.860740	
(2, 1), 499.637422	
(2, 1), 482.500573	
(2, 2), 498.611146	
(2, 2), 491.567495	
(2, 2), 477.586982	
(2, 2), 487.349399	
(2, 3), 503.487401	
(2, 3), 493.981120	
(2, 3), 495.805125	
(2, 3), 508.770409	
(2, 4), 488.483232	
(2, 4), 502.073544	
(2, 4), 496.686139	
(2, 4), 503.318268	
(2, 5), 493.803067	
(2, 5), 500.955069	
(2, 5), 508.529190	
(2, 5), 498.307860	
(2, 6), 523.914609	
(2, 6), 513.197249	
(2, 6), 499.501353	
(2, 6), 505.514170	
(2, 6), 501.728004	
(2, 7), 482.368471	
(2, 7), 483.378215	
(2, 7), 495.235476	
(2, 7), 508.414322	
(2, 8), 509.875907	
(2, 8), 513.789344	
(2, 8), 501.037847	
(2, 9), 507.218793	
(2, 9), 496.551569	
(3, 0), 527.110401	
(3, 0), 518.895519	
(3, 1), 510.004994	
(3, 1), 502.331309	
(3, 1), 507.615170	
(3, 2), 485.283382	
(3, 2), 493.012106	
(3, 2), 492.840816	
(3, 2), 469.661439	
(3, 3), 508.430857	
(3, 3), 492.076541	
(3, 3), 489.003359	
(3, 3), 495.927469	
(3, 4), 499.964488	
(3, 4), 491.201814	
(3, 4), 492.129530	
(3, 4), 504.865158	
(3, 5), 486.931048	
(3, 5), 503.335033	
(3, 5), 497.801201	
(3, 5), 496.647422	
(3, 6), 484.221649	
(3, 6), 498.177729	
(3, 6), 503.056932	
(3, 6), 492.461694	
(3, 7), 496.790165	
(3, 7), 523.673043	
(3, 7), 506.886551	
(3, 7), 517.005549	
(3, 7), 508.580055	
(3, 8), 492.335454	
(3, 8), 503.040781	
(3, 8), 498.703526	
(3, 8), 517.806206	
(3, 9), 488.209761	
(3, 9), 500.884257	
(3, 9), 479.726090	
(4, 0), 513.651100	
(4, 1), 497.980203	
(4, 1), 488.988863	
(4, 2), 488.113775	
(4, 2), 492.598126	
(4, 2), 501.998944	
(4, 3), 503.965822	
(4, 3), 516.109379	
(4, 3), 518.233539	
(4, 3), 493.171656	
(4, 4), 497.652219	
(4, 4), 487.716050	
(4, 4), 480.530190	
(4, 4), 485.981577	
(4, 5), 509.385471	
(4, 5), 503.220308	
(4, 5), 512.960366	
(4, 5), 519.742837	
(4, 6), 493.107525	
(4, 6), 510.404512	
(4, 6), 503.496652	
(4, 6), 505.651268	
(4, 7), 496.572991	
(4, 7), 493.727759	
(4, 7), 507.829903	
(4, 7), 492.392093	
(4, 8), 513.630911	
(4, 8), 508.948276	
(4, 8), 499.273969	
(4, 8), 504.819657	
(4, 8), 495.305558	
(4, 9), 485.889778	
(4, 9), 487.422109	
(4, 9), 492.322377	
(4, 9), 506.398684	
(5, 9), 492.859013	
(0, 5), 527.961873	
(1, 0), 482.387054	
(1, 0), 499.659305	
(1, 0), 494.153403	
(1, 1), 508.223604	
(1, 1), 521.908910	
(1, 1), 522.121783	
(1, 1), 498.747820	
(1, 2), 502.361432	
(1, 2), 490.793527	
(1, 2), 485.092297	
(1, 2), 495.548180	
(1, 3), 507.219654	
(1, 3), 506.948444	
(1, 3), 518.731294	
(1, 3), 524.926690	
(1, 4), 501.518253	
(1, 4), 522.669696	
(1, 4), 508.860609	
(1, 4), 518.485909	
(1, 5), 494.244784	
(1, 5), 504.972397	
(1, 5), 516.069898	
(1, 5), 505.138187	
(1, 6), 534.117128	
(1, 6), 510.054061	
(1, 6), 497.349570	
(1, 6), 510.049476	
(1, 6), 495.411781	
(1, 7), 490.513702	
(1, 7), 495.102766	
(1, 7), 490.172568	
(1, 7), 510.128262	
(1, 8), 502.956757	
(1, 8), 499.560640	
(1, 8), 476.647075	
(1, 9), 494.500689	
(1, 9), 498.966326	
(2, 0), 510.460675	
(2, 0), 501.270958	
(2, 1), 493.949635	
(2, 1), 486.035130	
(2, 1), 503.545971	
(2, 2), 502.181994	
(2, 2), 499.392295	
(2, 2), 508.962266	
(2, 2), 488.675830	
(2, 3), 495.072130	
(2, 3), 502.359461	
(2, 3), 483.220996	
(2, 3), 483.151522	
(2, 4), 497.167229	
(2, 4), 495.406842	
(2, 4), 498.207490	
(2, 4), 497.522486	
(2, 5), 495.521808	
(2, 5), 516.623893	
(2, 5), 504.920467	
(2, 5), 516.303322	
(2, 6), 496.420972	
(2, 6), 495.521438	
(2, 6), 505.125390	
(2, 6), 498.070836	
(2, 7), 515.623510	
(2, 7), 501.181324	
(2, 7), 493.041482	
(2, 7), 509.221620	
(2, 7), 495.498438	
(2, 8), 490.603954	
(2, 8), 508.713869	
(2, 8), 496.851021	
(2, 8), 513.622787	
(2, 9), 503.159377	
(2, 9), 505.617431	
(2, 9), 489.170323	
(3, 0), 513.596622	
(3, 1), 512.432153	
(3, 1), 510.211892	
(3, 2), 488.710845	
(3, 2), 490.318914	
(3, 2), 491.220829	
(3, 3), 507.660432	
(3, 3), 518.139063	
(3, 3), 515.445974	
(3, 3), 487.897973	
(3, 4), 495.946663	
(3, 4), 487.552932	
(3, 4), 484.493805	
(3, 4), 478.318190	
(3, 5), 489.259907	
(3, 5), 488.264111	
(3, 5), 492.994093	
(3, 5), 502.777212	
(3, 6), 496.196620	
(3, 6), 508.619214	
(3, 6), 492.760506	
(3, 6), 504.366906	
(3, 7), 492.836054	
(3, 7), 504.818405	
(3, 7), 518.674581	
(3, 7), 500.429281	
(3, 8), 499.112149	
(3, 8), 527.325890	
(3, 8), 504.459947	
(3, 8), 518.807853	
(3, 8), 504.409995	
(3, 9), 482.571156	
(3, 9), 485.102658	
(3, 9), 488.269185	
(3, 9), 506.704276	
(4, 1), 497.603767	
(4, 2), 496.975210	
(4, 2), 493.096980	
(4, 3), 506.031326	
(4, 3), 499.401288	
(4, 3), 508.353156	
(4, 4), 498.774630	
(4, 4), 500.550992	
(4, 4), 505.725872	
(4, 4), 481.437718	
(4, 5), 505.774480	
(4, 5), 505.357724	
(4, 5), 489.356745	
(4, 5), 493.292918	
(4, 6), 498.451345	
(4, 6), 501.301698	
(4, 6), 498.730331	
(4, 6), 499.924795	
(4, 7), 487.491724	
(4, 7), 505.928758	
(4, 7), 495.075341	
(4, 7), 511.819903	
(4, 8), 491.746785	
(4, 8), 495.559193	
(4, 8), 499.668408	
(4, 8), 498.441983	
(4, 9), 511.898546	
(4, 9), 504.670809	
(4, 9), 499.859469	
(4, 9), 508.364888	
(4, 9), 494.480168	
(0, 6), 525.298307	
(1, 0), 502.074841	
(1, 0), 496.671619	
(1, 1), 509.580433	
(1, 1), 511.626345	
(1, 1), 511.887639	
(1, 2), 503.857260	
(1, 2), 508.073694	
(1, 2), 502.359144	
(1, 2), 494.588348	
(1, 3), 510.573255	
(1, 3), 512.668536	
(1, 3), 494.674932	
(1, 3), 508.674570	
(1, 4), 503.508302	
(1, 4), 500.737747	
(1, 4), 504.461259	
(1, 4), 522.028201	
(1, 5), 511.724133	
(1, 5), 517.634171	
(1, 5), 506.840379	
(1, 5), 524.083629	
(1, 6), 493.368926	
(1, 6), 491.978918	
(1, 6), 502.487484	
(1, 6), 490.088696	
(1, 7), 521.538568	
(1, 7), 506.466844	
(1, 7), 508.019331	
(1, 7), 504.806426	
(1, 7), 500.003611	
(1, 8), 484.469178	
(1, 8), 488.373548	
(1, 8), 494.955150	
(1, 8), 506.275423	
(1, 9), 497.484975	
(1, 9), 504.006304	
(1, 9), 503.395231	
(1, 9), 481.959468	
(2, 0), 502.938130	
(2, 1), 490.115156	
(2, 1), 497.235333	
(2, 2), 492.778550	
(2, 2), 495.678609	
(2, 2), 500.415164	
(2, 3), 500.256192	
(2, 3), 513.061646	
(2, 3), 503.042406	
(2, 3), 483.715200	
(2, 4), 487.210593	
(2, 4), 492.028351	
(2, 4), 475.148695	
(2, 4), 477.027158	
(2, 5), 502.662420	
(2, 5), 498.115978	
(2, 5), 502.482533	
(2, 5), 514.601999	
(2, 6), 488.617976	
(2, 6), 522.122633	
(2, 6), 491.955857	
(2, 6), 512.336911	
(2, 7), 489.791847	
(2, 7), 497.416874	
(2, 7), 502.930164	
(2, 7), 492.542533	
(2, 8), 515.358104	
(2, 8), 519.387694	
(2, 8), 512.060677	
(2, 8), 512.926304	
(2, 8), 510.698702	
(2, 9), 488.438314	
(2, 9), 494.299989	
(2, 9), 492.570691	
(2, 9), 512.986335	
(3, 1), 517.271449	
(3, 2), 489.629319	
(3, 2), 485.474861	
(3, 3), 503.067417	
(3, 3), 498.048985	
(3, 3), 499.821156	
(3, 4), 495.509032	
(3, 4), 505.116198	
(3, 4), 503.954294	
(3, 4), 481.547295	
(3, 5), 492.535689	
(3, 5), 486.380240	
(3, 5), 470.603719	
(3, 5), 487.058621	
(3, 6), 491.123026	
(3, 6), 482.715702	
(3, 6), 500.872675	
(3, 6), 507.587611	
(3, 7), 500.984635	
(3, 7), 511.579864	
(3, 7), 510.201547	
(3, 7), 517.790389	
(3, 8), 502.427966	
(3, 8), 504.780969	
(3, 8), 515.518079	
(3, 8), 502.140982	
(3, 9), 489.802764	
(3, 9), 508.114658	
(3, 9), 492.189617	
(3, 9), 503.399136	
(3, 9), 491.111050	
(4, 2), 500.647789	
(4, 3), 507.583466	
(4, 3), 507.173974	
(4, 4), 489.155178	
(4, 4), 493.890749	
(4, 4), 492.430596	
(4, 5), 511.730322	
(4, 5), 519.932854	
(4, 5), 516.577791	
(4, 5), 504.698709	
(4, 6), 495.894166	
(4, 6), 486.496196	
(4, 6), 475.915893	
(4, 6), 488.810419	
(4, 7), 496.516064	
(4, 7), 484.164039	
(4, 7), 496.017051	
(4, 7), 502.170497	
(4, 8), 492.532806	
(4, 8), 511.159428	
(4, 8), 492.372366	
(4, 8), 508.705288	
(4, 9), 482.960568	
(4, 9), 493.951742	
(4, 9), 501.984293	
(4, 9), 487.435198	
(0, 7), 515.111590	
(1, 0), 501.229214	
(1, 1), 515.454579	
(1, 1), 517.664419	
(1, 2), 497.478763	
(1, 2), 509.849451	
(1, 2), 502.375477	
(1, 3), 511.347230	
(1, 3), 526.499007	
(1, 3), 519.665435	
(1, 3), 507.719542	
(1, 4), 500.270619	
(1, 4), 502.512061	
(1, 4), 489.393854	
(1, 4), 502.342286	
(1, 5), 507.455761	
(1, 5), 500.266507	
(1, 5), 508.233494	
(1, 5), 507.996162	
(1, 6), 480.177936	
(1, 6), 504.716843	
(1, 6), 493.521192	
(1, 6), 511.840785	
(1, 7), 490.841786	
(1, 7), 494.136367	
(1, 7), 508.102045	
(1, 7), 486.966891	
(1, 8), 515.869850	
(1, 8), 491.512840	
(1, 8), 516.199425	
(1, 8), 494.316412	
(1, 8), 509.273732	
(1, 8), 501.434849	
(1, 9), 495.774115	
(1, 9), 492.586262	
(1, 9), 490.732393	
(1, 9), 494.896785	
(1, 9), 510.596459	
(2, 1), 493.485475	
(2, 2), 511.728734	
(2, 2), 508.044907	
(2, 3), 498.224294	
(2, 3), 496.097573	
(2, 3), 498.210347	
(2, 4), 487.936923	
(2, 4), 498.724517	
(2, 4), 504.717605	
(2, 4), 479.873953	
(2, 5), 502.463131	
(2, 5), 503.870641	
(2, 5), 493.714630	
(2, 5), 488.166478	
(2, 6), 495.815782	
(2, 6), 499.307323	
(2, 6), 506.673263	
(2, 6), 508.055943	
(2, 7), 486.213723	
(2, 7), 506.999570	
(2, 7), 494.542817	
(2, 7), 500.897919	
(2, 8), 505.165319	
(2, 8), 507.364497	
(2, 8), 518.633238	
(2, 8), 503.312456	
